scenario,stato,mu,sigma,R,L,perdita_positiva,E_L_cond_G,stato_grossolano,E_L_cond_G1,E_L_cond_G2
34165,N,0.004,0.02,1.0246793610557692e-05,-0.0010246793610557692,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34166,S,-0.03,0.08,0.0533705333524947,-5.33705333524947,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34167,N,0.004,0.02,0.037001126189285555,-3.7001126189285554,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34168,N,0.004,0.02,0.030339080108001692,-3.033908010800169,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34169,N,0.004,0.02,-0.0018652954831938568,0.18652954831938567,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34170,V,-0.006,0.045,-0.029643156032730475,2.9643156032730476,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34171,N,0.004,0.02,0.04223296184657746,-4.223296184657746,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34172,N,0.004,0.02,0.043216510807175784,-4.3216510807175785,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34173,N,0.004,0.02,0.042128239364238956,-4.212823936423896,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34174,N,0.004,0.02,-0.025411929659413968,2.5411929659413968,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34175,N,0.004,0.02,-0.015353400290491447,1.5353400290491446,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34176,V,-0.006,0.045,-0.036716326879677935,3.6716326879677936,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34177,N,0.004,0.02,0.04884100493846205,-4.884100493846205,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34178,V,-0.006,0.045,-0.09520349791754182,9.520349791754182,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34179,V,-0.006,0.045,-0.05034814638049824,5.034814638049824,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34180,N,0.004,0.02,0.005001217833612563,-0.5001217833612563,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34181,V,-0.006,0.045,0.08703644219594311,-8.703644219594311,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34182,N,0.004,0.02,0.022562865885498398,-2.2562865885498398,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34183,N,0.004,0.02,0.015095812960526648,-1.509581296052665,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34184,N,0.004,0.02,0.0355168351664535,-3.55168351664535,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34185,N,0.004,0.02,0.00933735478220788,-0.933735478220788,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34186,N,0.004,0.02,-0.003999212592503444,0.3999212592503444,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34187,V,-0.006,0.045,-0.025499739336394378,2.549973933639438,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34188,N,0.004,0.02,0.015687570269322396,-1.5687570269322395,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34189,V,-0.006,0.045,-0.029328313202531,2.9328313202531002,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34190,N,0.004,0.02,-0.025443848413888418,2.5443848413888417,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34191,N,0.004,0.02,-0.00983790673759379,0.983790673759379,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34192,N,0.004,0.02,0.00599187720557494,-0.599187720557494,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34193,N,0.004,0.02,0.018137591780611678,-1.8137591780611677,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34194,N,0.004,0.02,0.00925666318128619,-0.9256663181286189,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34195,S,-0.03,0.08,0.02931237725099361,-2.931237725099361,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34196,N,0.004,0.02,0.04042786676069242,-4.042786676069242,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34197,N,0.004,0.02,0.005014573684094103,-0.5014573684094104,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34198,N,0.004,0.02,-0.009326509097150312,0.9326509097150313,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34199,N,0.004,0.02,0.017702506584815612,-1.7702506584815612,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34200,N,0.004,0.02,0.011299967966280314,-1.1299967966280313,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34201,V,-0.006,0.045,-0.04241538436971886,4.241538436971886,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34202,N,0.004,0.02,0.010727208620981768,-1.0727208620981767,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34203,V,-0.006,0.045,0.02030398178942322,-2.030398178942322,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34204,N,0.004,0.02,0.0371562883822579,-3.7156288382257903,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34205,S,-0.03,0.08,0.040854634806404486,-4.085463480640448,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34206,N,0.004,0.02,0.020539220883116268,-2.053922088311627,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34207,V,-0.006,0.045,-0.008607783114954297,0.8607783114954297,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34208,N,0.004,0.02,0.012417206673819865,-1.2417206673819865,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34209,S,-0.03,0.08,-0.09690022491621951,9.690022491621951,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34210,N,0.004,0.02,0.0051201273831707125,-0.5120127383170713,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34211,N,0.004,0.02,0.006088289515614319,-0.6088289515614319,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34212,V,-0.006,0.045,0.049014378570464326,-4.9014378570464325,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34213,V,-0.006,0.045,-0.011462077366397525,1.1462077366397525,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34214,V,-0.006,0.045,-0.029979431700130767,2.9979431700130768,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34215,N,0.004,0.02,0.013829116919272086,-1.3829116919272086,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34216,N,0.004,0.02,0.0026433278140260696,-0.26433278140260696,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34217,N,0.004,0.02,0.013134620953091017,-1.3134620953091016,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34218,V,-0.006,0.045,-0.11062728715209162,11.062728715209163,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34219,S,-0.03,0.08,-0.02691624240370111,2.691624240370111,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34220,S,-0.03,0.08,0.05949341256095653,-5.949341256095653,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34221,N,0.004,0.02,0.012201766947580432,-1.2201766947580432,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34222,N,0.004,0.02,-0.017856170309571758,1.7856170309571757,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34223,S,-0.03,0.08,0.010257243554528346,-1.0257243554528346,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34224,S,-0.03,0.08,-0.03745858269293395,3.745858269293395,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34225,V,-0.006,0.045,-0.027480991151077,2.7480991151077,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34226,V,-0.006,0.045,0.0211896000750895,-2.11896000750895,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34227,S,-0.03,0.08,0.03568701424144423,-3.568701424144423,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34228,N,0.004,0.02,0.0026345900271608023,-0.26345900271608025,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34229,N,0.004,0.02,0.02274121731547748,-2.2741217315477478,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34230,S,-0.03,0.08,-0.10969540197100701,10.9695401971007,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34231,N,0.004,0.02,-0.023022814098196974,2.3022814098196975,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34232,V,-0.006,0.045,-0.07294852061485106,7.2948520614851065,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34233,N,0.004,0.02,-0.012415758002320792,1.2415758002320791,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34234,N,0.004,0.02,-0.001889482599234469,0.18894825992344688,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34235,N,0.004,0.02,-0.001326295147746799,0.1326295147746799,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34236,N,0.004,0.02,-0.01160084424831574,1.160084424831574,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34237,V,-0.006,0.045,-0.0010639612610845867,0.10639612610845867,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34238,N,0.004,0.02,0.024957990584232457,-2.4957990584232457,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34239,V,-0.006,0.045,-0.03116247531098893,3.1162475310988933,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34240,V,-0.006,0.045,-0.0032881678335380756,0.32881678335380754,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34241,N,0.004,0.02,0.00503108393556078,-0.5031083935560781,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34242,N,0.004,0.02,0.005377323631768564,-0.5377323631768565,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34243,N,0.004,0.02,-0.04827121841369264,4.827121841369264,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34244,N,0.004,0.02,0.01463539271431176,-1.463539271431176,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34245,N,0.004,0.02,0.003348619914301262,-0.3348619914301262,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34246,V,-0.006,0.045,-0.02435353723338335,2.435353723338335,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34247,N,0.004,0.02,-0.01915751254178162,1.915751254178162,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34248,N,0.004,0.02,0.0030218702204854835,-0.30218702204854836,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34249,N,0.004,0.02,0.036076186108401645,-3.6076186108401647,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34250,S,-0.03,0.08,0.11649055930491861,-11.649055930491862,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34251,N,0.004,0.02,-0.0179786821348835,1.79786821348835,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34252,V,-0.006,0.045,0.038501167619094306,-3.8501167619094305,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34253,V,-0.006,0.045,0.057476534448341575,-5.747653444834158,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34254,N,0.004,0.02,0.01805208666698061,-1.8052086666980611,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34255,N,0.004,0.02,-0.05651568561155772,5.651568561155772,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34256,N,0.004,0.02,-0.010966958889718088,1.0966958889718088,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34257,N,0.004,0.02,-0.00420138062403032,0.420138062403032,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34258,N,0.004,0.02,-0.01475346060385515,1.4753460603855149,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34259,V,-0.006,0.045,0.009023287579926629,-0.9023287579926629,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34260,N,0.004,0.02,0.0009656713645979512,-0.09656713645979512,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34261,V,-0.006,0.045,-0.020344429109912722,2.034442910991272,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34262,S,-0.03,0.08,-0.10651627008997452,10.651627008997453,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34263,N,0.004,0.02,0.020411278109184004,-2.0411278109184003,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34264,S,-0.03,0.08,-0.004267745448583462,0.4267745448583462,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34265,S,-0.03,0.08,-0.07564933147795874,7.564933147795874,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34266,N,0.004,0.02,0.012691372651009654,-1.2691372651009654,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34267,N,0.004,0.02,-0.013228195321522956,1.3228195321522955,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34268,V,-0.006,0.045,0.0074238847192492335,-0.7423884719249233,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34269,S,-0.03,0.08,0.11902461459371949,-11.902461459371949,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34270,V,-0.006,0.045,-0.025340550039660285,2.5340550039660283,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34271,V,-0.006,0.045,-0.0454268775008822,4.54268775008822,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34272,N,0.004,0.02,-0.017502078583170686,1.7502078583170686,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34273,N,0.004,0.02,0.023282708347013552,-2.3282708347013554,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34274,N,0.004,0.02,0.009808527877017748,-0.9808527877017748,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34275,N,0.004,0.02,0.04664478875201576,-4.664478875201576,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34276,N,0.004,0.02,-0.004768064931945169,0.47680649319451696,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34277,N,0.004,0.02,0.004551484061021306,-0.4551484061021306,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34278,N,0.004,0.02,0.04202451500558453,-4.202451500558453,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34279,N,0.004,0.02,-0.020809402006296107,2.0809402006296107,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34280,N,0.004,0.02,-0.011054763521752501,1.1054763521752502,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34281,N,0.004,0.02,-0.023843503079399028,2.384350307939903,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34282,N,0.004,0.02,0.00234644467388033,-0.23464446738803302,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34283,N,0.004,0.02,0.0038735144062169193,-0.3873514406216919,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34284,N,0.004,0.02,-0.020850451200996142,2.0850451200996143,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34285,S,-0.03,0.08,-0.009394429904709897,0.9394429904709897,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34286,N,0.004,0.02,-0.017902062004388025,1.7902062004388024,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34287,N,0.004,0.02,0.015929304632659097,-1.5929304632659096,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34288,N,0.004,0.02,0.026922230047237636,-2.6922230047237634,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34289,N,0.004,0.02,0.016603118641547388,-1.6603118641547387,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34290,N,0.004,0.02,0.0032240993921995535,-0.32240993921995537,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34291,N,0.004,0.02,-0.007238511248669942,0.7238511248669942,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34292,N,0.004,0.02,-0.0002803725951668083,0.02803725951668083,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34293,N,0.004,0.02,0.05037294495900127,-5.037294495900127,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34294,N,0.004,0.02,0.008502335584486525,-0.8502335584486524,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34295,N,0.004,0.02,0.011204597896404038,-1.1204597896404038,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34296,N,0.004,0.02,-0.0048912340381765,0.48912340381764996,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34297,N,0.004,0.02,-0.03377894872714683,3.377894872714683,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34298,N,0.004,0.02,0.007406869357381406,-0.7406869357381406,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34299,N,0.004,0.02,-2.49193566308481e-05,0.00249193566308481,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34300,N,0.004,0.02,-0.01271704684640559,1.271704684640559,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34301,V,-0.006,0.045,-0.09676664588636748,9.676664588636747,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34302,N,0.004,0.02,-0.019179311585879284,1.9179311585879284,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34303,N,0.004,0.02,0.0459652405534194,-4.5965240553419395,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34304,N,0.004,0.02,0.006257674711126414,-0.6257674711126414,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34305,N,0.004,0.02,-0.01983668241856579,1.9836682418565792,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34306,N,0.004,0.02,-0.005581080738255351,0.5581080738255352,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34307,N,0.004,0.02,-0.0017469729907765635,0.17469729907765635,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34308,N,0.004,0.02,-0.024195747505204226,2.4195747505204226,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34309,N,0.004,0.02,0.033957561001485934,-3.3957561001485934,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34310,S,-0.03,0.08,-0.1731223379593351,17.31223379593351,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34311,V,-0.006,0.045,-0.06149088765695893,6.149088765695893,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34312,V,-0.006,0.045,0.0239121580990554,-2.39121580990554,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34313,N,0.004,0.02,0.029438699207601112,-2.943869920760111,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34314,S,-0.03,0.08,-0.178697832206132,17.8697832206132,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34315,V,-0.006,0.045,0.0399481688009177,-3.99481688009177,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34316,N,0.004,0.02,0.03362009785380277,-3.3620097853802773,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34317,N,0.004,0.02,0.021784191674718404,-2.1784191674718403,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34318,N,0.004,0.02,0.00011758320546853898,-0.011758320546853898,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34319,N,0.004,0.02,0.007415210613208293,-0.7415210613208293,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34320,N,0.004,0.02,1.8533027132458003e-05,-0.0018533027132458003,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34321,V,-0.006,0.045,-0.048973275740882546,4.897327574088255,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34322,N,0.004,0.02,-0.008599972581295159,0.8599972581295159,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34323,N,0.004,0.02,-0.014878491855156297,1.4878491855156297,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34324,S,-0.03,0.08,-0.06162159249786111,6.162159249786111,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34325,N,0.004,0.02,-0.024229358672034674,2.4229358672034675,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34326,N,0.004,0.02,0.05193249393474217,-5.1932493934742165,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34327,N,0.004,0.02,-0.03073504555030954,3.073504555030954,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34328,V,-0.006,0.045,-0.006610069371993471,0.6610069371993471,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34329,V,-0.006,0.045,-0.06591823412143231,6.591823412143231,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34330,V,-0.006,0.045,-0.05751261111549439,5.751261111549439,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34331,N,0.004,0.02,-0.0066766841314438805,0.6676684131443881,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34332,N,0.004,0.02,0.012004132449839907,-1.2004132449839908,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34333,N,0.004,0.02,-0.023885227063526044,2.3885227063526044,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34334,N,0.004,0.02,-0.021280859911812597,2.1280859911812597,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34335,N,0.004,0.02,-0.006967181192120909,0.6967181192120909,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34336,N,0.004,0.02,-0.001108786601807175,0.11087866018071749,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34337,N,0.004,0.02,0.03158697730918287,-3.158697730918287,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34338,N,0.004,0.02,-0.004330814842862697,0.4330814842862697,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34339,N,0.004,0.02,0.001827137455042782,-0.1827137455042782,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34340,N,0.004,0.02,0.03942655468985845,-3.942655468985845,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34341,N,0.004,0.02,-0.0029914085725815127,0.29914085725815126,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34342,N,0.004,0.02,-0.018478806182237722,1.8478806182237721,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34343,N,0.004,0.02,0.021415633879967196,-2.1415633879967197,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34344,N,0.004,0.02,0.019962464421287882,-1.9962464421287882,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34345,V,-0.006,0.045,0.027777598900184122,-2.7777598900184124,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34346,N,0.004,0.02,0.009821373141250946,-0.9821373141250946,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34347,V,-0.006,0.045,-0.027487495924618605,2.7487495924618606,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34348,N,0.004,0.02,-0.014917408347423805,1.4917408347423806,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34349,V,-0.006,0.045,0.012267058901100835,-1.2267058901100836,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34350,N,0.004,0.02,-0.01639803386950418,1.639803386950418,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34351,N,0.004,0.02,0.010274559995197425,-1.0274559995197425,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34352,N,0.004,0.02,-0.028769116372204907,2.876911637220491,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34353,N,0.004,0.02,0.05252357830515492,-5.252357830515492,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34354,N,0.004,0.02,0.0031647088350779864,-0.3164708835077986,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34355,N,0.004,0.02,-0.00021063779510916824,0.021063779510916824,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34356,N,0.004,0.02,-0.011560035847029245,1.1560035847029244,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34357,V,-0.006,0.045,0.022815544367872594,-2.2815544367872596,False,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34358,N,0.004,0.02,0.02274407729609995,-2.274407729609995,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34359,N,0.004,0.02,-0.011079617721642862,1.1079617721642863,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34360,N,0.004,0.02,0.000140508766649409,-0.014050876664940901,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34361,N,0.004,0.02,-0.00219294004506654,0.21929400450665398,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34362,N,0.004,0.02,0.0007407511913689294,-0.07407511913689294,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34363,N,0.004,0.02,0.016869582457140722,-1.6869582457140722,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34364,N,0.004,0.02,-0.021708543184578603,2.1708543184578604,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34365,S,-0.03,0.08,0.048370584779051984,-4.837058477905199,False,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34366,S,-0.03,0.08,-0.03911940129222298,3.911940129222298,True,2.9729202087153217,non normale,1.3685731602787967,2.9729202087153217
34367,N,0.004,0.02,0.024751692535896992,-2.475169253589699,False,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34368,N,0.004,0.02,-0.03332388944172354,3.3323889441723544,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34369,V,-0.006,0.045,-0.07882578375596537,7.882578375596537,True,0.5547623012919849,non normale,1.3685731602787967,0.5547623012919849
34370,N,0.004,0.02,-0.031179723242567226,3.1179723242567228,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34371,N,0.004,0.02,-0.023544162968608735,2.3544162968608737,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34372,N,0.004,0.02,-0.016713644107379477,1.6713644107379477,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
34373,N,0.004,0.02,-0.0005072268574093756,0.050722685740937565,True,-0.4030397496040671,normale,-0.4030397496040671,-0.4030397496040671
