evento,descrizione_evento,delta_y,delta_y_bp,delta_V,L,E_L_cond_G_hat
A3,Repricing severo,-0.0003791548872169592,-3.7915488721695922,22749.293233017554,-22749.293233017554,605230.726541648
A1,Disinflazione ordinata,-0.010781127100219338,-107.81127100219338,646867.6260131602,-646867.6260131602,-57804.18736968874
A1,Disinflazione ordinata,0.00016696675570563972,1.6696675570563972,-10018.005342338383,10018.005342338383,-57804.18736968874
A2,Inflazione persistente,-0.009892164153611781,-98.92164153611782,593529.8492167069,-593529.8492167069,181993.39718483502
A2,Inflazione persistente,0.0028588607647927716,28.588607647927716,-171531.6458875663,171531.6458875663,181993.39718483502
A1,Disinflazione ordinata,0.004623215231441014,46.232152314410136,-277392.9138864608,277392.9138864608,-57804.18736968874
A2,Inflazione persistente,0.003520869679394359,35.208696793943595,-211252.18076366154,211252.18076366154,181993.39718483502
A2,Inflazione persistente,-0.004618647368012505,-46.18647368012505,277118.8420807503,-277118.8420807503,181993.39718483502
A2,Inflazione persistente,0.0015919539542783676,15.919539542783676,-95517.23725670205,95517.23725670205,181993.39718483502
A2,Inflazione persistente,0.01053852264812042,105.3852264812042,-632311.3588872252,632311.3588872252,181993.39718483502
A2,Inflazione persistente,-0.004964284632100509,-49.642846321005095,297857.07792603056,-297857.07792603056,181993.39718483502
A1,Disinflazione ordinata,0.004190589382075808,41.90589382075808,-251435.3629245485,251435.3629245485,-57804.18736968874
A3,Repricing severo,0.020075812089059033,200.75812089059033,-1204548.725343542,1204548.725343542,605230.726541648
A2,Inflazione persistente,-0.007684823093308666,-76.84823093308665,461089.38559851993,-461089.38559851993,181993.39718483502
A2,Inflazione persistente,-0.0021893646191025002,-21.893646191025002,131361.87714615001,-131361.87714615001,181993.39718483502
A2,Inflazione persistente,0.016330809532277814,163.30809532277814,-979848.5719366688,979848.5719366688,181993.39718483502
A3,Repricing severo,0.012081479709441081,120.81479709441082,-724888.7825664649,724888.7825664649,605230.726541648
A2,Inflazione persistente,0.002736173449579948,27.36173449579948,-164170.40697479688,164170.40697479688,181993.39718483502
A2,Inflazione persistente,0.007588332572311896,75.88332572311896,-455299.9543387138,455299.9543387138,181993.39718483502
A2,Inflazione persistente,-0.001733347333361876,-17.33347333361876,104000.84000171255,-104000.84000171255,181993.39718483502
A1,Disinflazione ordinata,0.0005554271269814217,5.554271269814217,-33325.6276188853,33325.6276188853,-57804.18736968874
A2,Inflazione persistente,0.004462254770973334,44.62254770973335,-267735.28625840007,267735.28625840007,181993.39718483502
A2,Inflazione persistente,-0.0020318532089693463,-20.318532089693463,121911.19253816077,-121911.19253816077,181993.39718483502
A2,Inflazione persistente,0.007494394471017196,74.94394471017196,-449663.6682610318,449663.6682610318,181993.39718483502
A3,Repricing severo,0.012229805719295004,122.29805719295004,-733788.3431577003,733788.3431577003,605230.726541648
A1,Disinflazione ordinata,-0.0035285976523293616,-35.28597652329361,211715.85913976168,-211715.85913976168,-57804.18736968874
A3,Repricing severo,0.004607250497703725,46.07250497703725,-276435.0298622235,276435.0298622235,605230.726541648
A3,Repricing severo,0.001565267742639171,15.65267742639171,-93916.06455835026,93916.06455835026,605230.726541648
A3,Repricing severo,0.0060096627713109516,60.09662771310951,-360579.7662786571,360579.7662786571,605230.726541648
A2,Inflazione persistente,0.00417094359924275,41.7094359924275,-250256.615954565,250256.615954565,181993.39718483502
A1,Disinflazione ordinata,0.001875358450742214,18.75358450742214,-112521.50704453285,112521.50704453285,-57804.18736968874
A2,Inflazione persistente,-0.008688752889075228,-86.88752889075228,521325.17334451363,-521325.17334451363,181993.39718483502
A1,Disinflazione ordinata,0.003819928394953609,38.19928394953609,-229195.70369721655,229195.70369721655,-57804.18736968874
A2,Inflazione persistente,0.0028267275844573113,28.267275844573113,-169603.65506743867,169603.65506743867,181993.39718483502
A1,Disinflazione ordinata,-0.009759446634603614,-97.59446634603614,585566.7980762168,-585566.7980762168,-57804.18736968874
A2,Inflazione persistente,0.00964971174372474,96.4971174372474,-578982.7046234844,578982.7046234844,181993.39718483502
A2,Inflazione persistente,0.007579431192730052,75.79431192730051,-454765.8715638031,454765.8715638031,181993.39718483502
A2,Inflazione persistente,0.007358213303996126,73.58213303996126,-441492.79823976755,441492.79823976755,181993.39718483502
A3,Repricing severo,0.007629051650636686,76.29051650636687,-457743.0990382012,457743.0990382012,605230.726541648
A2,Inflazione persistente,0.010054295495272241,100.54295495272241,-603257.7297163345,603257.7297163345,181993.39718483502
A1,Disinflazione ordinata,-0.0026012151353640486,-26.012151353640487,156072.90812184292,-156072.90812184292,-57804.18736968874
A3,Repricing severo,0.004469209820300318,44.692098203003184,-268152.5892180191,268152.5892180191,605230.726541648
A1,Disinflazione ordinata,0.005248238435662623,52.48238435662623,-314894.3061397574,314894.3061397574,-57804.18736968874
A1,Disinflazione ordinata,0.0009268214042828251,9.268214042828252,-55609.284256969506,55609.284256969506,-57804.18736968874
A2,Inflazione persistente,0.008061706124709687,80.61706124709687,-483702.36748258123,483702.36748258123,181993.39718483502
A1,Disinflazione ordinata,0.00043069573436830297,4.306957343683029,-25841.74406209818,25841.74406209818,-57804.18736968874
A2,Inflazione persistente,0.0066214121691137605,66.2141216911376,-397284.7301468256,397284.7301468256,181993.39718483502
A2,Inflazione persistente,-0.0015194071896940803,-15.194071896940804,91164.43138164481,-91164.43138164481,181993.39718483502
A2,Inflazione persistente,0.006664340699999218,66.64340699999218,-399860.44199995307,399860.44199995307,181993.39718483502
A1,Disinflazione ordinata,-0.0010814251408559378,-10.814251408559379,64885.50845135627,-64885.50845135627,-57804.18736968874
A1,Disinflazione ordinata,-0.0023804822709328354,-23.804822709328352,142828.93625597013,-142828.93625597013,-57804.18736968874
A3,Repricing severo,0.010084157714741394,100.84157714741394,-605049.4628844836,605049.4628844836,605230.726541648
A3,Repricing severo,0.0007941905121947018,7.941905121947017,-47651.43073168211,47651.43073168211,605230.726541648
A2,Inflazione persistente,0.0021371820127668744,21.371820127668745,-128230.92076601247,128230.92076601247,181993.39718483502
A1,Disinflazione ordinata,-0.005304161054708276,-53.04161054708276,318249.66328249656,-318249.66328249656,-57804.18736968874
A1,Disinflazione ordinata,-0.004900663105298991,-49.00663105298991,294039.78631793946,-294039.78631793946,-57804.18736968874
A1,Disinflazione ordinata,0.00949963890919429,94.9963890919429,-569978.3345516574,569978.3345516574,-57804.18736968874
A1,Disinflazione ordinata,0.00468720032159275,46.8720032159275,-281232.01929556497,281232.01929556497,-57804.18736968874
A2,Inflazione persistente,0.003807521493085026,38.07521493085026,-228451.28958510156,228451.28958510156,181993.39718483502
A1,Disinflazione ordinata,-0.00737987534724076,-73.7987534724076,442792.5208344456,-442792.5208344456,-57804.18736968874
A1,Disinflazione ordinata,-0.005466270662131952,-54.66270662131952,327976.2397279171,-327976.2397279171,-57804.18736968874
A2,Inflazione persistente,-0.005532300616098805,-55.32300616098805,331938.03696592833,-331938.03696592833,181993.39718483502
A2,Inflazione persistente,0.011156709104393942,111.56709104393943,-669402.5462636366,669402.5462636366,181993.39718483502
A3,Repricing severo,0.03941434347614318,394.14343476143176,-2364860.6085685906,2364860.6085685906,605230.726541648
A3,Repricing severo,0.0033011039878669077,33.01103987866908,-198066.23927201447,198066.23927201447,605230.726541648
A2,Inflazione persistente,-0.0036407002227463884,-36.407002227463884,218442.0133647833,-218442.0133647833,181993.39718483502
A2,Inflazione persistente,-0.002875703541995763,-28.757035419957628,172542.21251974578,-172542.21251974578,181993.39718483502
A1,Disinflazione ordinata,0.003089361425005332,30.893614250053318,-185361.6855003199,185361.6855003199,-57804.18736968874
A1,Disinflazione ordinata,0.0026827773924581583,26.82777392458158,-160966.6435474895,160966.6435474895,-57804.18736968874
A2,Inflazione persistente,0.004797307131357208,47.97307131357208,-287838.42788143246,287838.42788143246,181993.39718483502
A1,Disinflazione ordinata,0.0016724303198679094,16.724303198679095,-100345.81919207456,100345.81919207456,-57804.18736968874
A3,Repricing severo,0.012109404708671345,121.09404708671345,-726564.2825202807,726564.2825202807,605230.726541648
A1,Disinflazione ordinata,-0.002233844132815103,-22.33844132815103,134030.64796890618,-134030.64796890618,-57804.18736968874
A2,Inflazione persistente,0.004988262955971342,49.88262955971342,-299295.77735828055,299295.77735828055,181993.39718483502
A1,Disinflazione ordinata,-0.0042917848100912275,-42.91784810091227,257507.08860547366,-257507.08860547366,-57804.18736968874
A2,Inflazione persistente,0.007366402403258968,73.66402403258968,-441984.1441955381,441984.1441955381,181993.39718483502
A1,Disinflazione ordinata,0.002066317197131507,20.66317197131507,-123979.03182789043,123979.03182789043,-57804.18736968874
A2,Inflazione persistente,-0.0003597771869629984,-3.597771869629984,21586.631217779905,-21586.631217779905,181993.39718483502
A3,Repricing severo,0.004177774218500805,41.777742185008044,-250666.4531100483,250666.4531100483,605230.726541648
A1,Disinflazione ordinata,-0.003038939832548094,-30.38939832548094,182336.38995288563,-182336.38995288563,-57804.18736968874
A1,Disinflazione ordinata,-0.009623380263691254,-96.23380263691254,577402.8158214752,-577402.8158214752,-57804.18736968874
A1,Disinflazione ordinata,-0.00048356708556108964,-4.835670855610896,29014.02513366538,-29014.02513366538,-57804.18736968874
A1,Disinflazione ordinata,-0.004486778906168628,-44.86778906168628,269206.7343701177,-269206.7343701177,-57804.18736968874
A1,Disinflazione ordinata,-0.0031303921479959454,-31.303921479959456,187823.52887975672,-187823.52887975672,-57804.18736968874
A3,Repricing severo,0.010618679046330966,106.18679046330966,-637120.742779858,637120.742779858,605230.726541648
A2,Inflazione persistente,0.007511383255451801,75.11383255451801,-450682.9953271081,450682.9953271081,181993.39718483502
A2,Inflazione persistente,-0.0014056371446503936,-14.056371446503936,84338.22867902361,-84338.22867902361,181993.39718483502
A1,Disinflazione ordinata,-0.0013435797389725064,-13.435797389725064,80614.78433835038,-80614.78433835038,-57804.18736968874
A1,Disinflazione ordinata,-0.005330235872864115,-53.30235872864115,319814.1523718469,-319814.1523718469,-57804.18736968874
A2,Inflazione persistente,0.009741860834613253,97.41860834613253,-584511.6500767953,584511.6500767953,181993.39718483502
A2,Inflazione persistente,0.005354791686568069,53.54791686568069,-321287.5011940841,321287.5011940841,181993.39718483502
A2,Inflazione persistente,-0.005991657932506584,-59.91657932506584,359499.47595039505,-359499.47595039505,181993.39718483502
A2,Inflazione persistente,0.00023509055808880247,2.350905580888025,-14105.433485328149,14105.433485328149,181993.39718483502
A1,Disinflazione ordinata,-0.0017938475509493958,-17.93847550949396,107630.85305696375,-107630.85305696375,-57804.18736968874
A3,Repricing severo,0.013418622669501357,134.18622669501357,-805117.3601700814,805117.3601700814,605230.726541648
A2,Inflazione persistente,-0.0030397456281366702,-30.3974562813667,182384.73768820023,-182384.73768820023,181993.39718483502
A2,Inflazione persistente,0.004996965032766405,49.96965032766405,-299817.9019659843,299817.9019659843,181993.39718483502
A2,Inflazione persistente,-0.005272699025411407,-52.72699025411407,316361.94152468443,-316361.94152468443,181993.39718483502
A1,Disinflazione ordinata,-0.002913720033292608,-29.13720033292608,174823.2019975565,-174823.2019975565,-57804.18736968874
A3,Repricing severo,0.018159065929703695,181.59065929703695,-1089543.9557822216,1089543.9557822216,605230.726541648
A2,Inflazione persistente,0.0023869302986970686,23.869302986970688,-143215.8179218241,143215.8179218241,181993.39718483502
A2,Inflazione persistente,-0.001391750512232095,-13.91750512232095,83505.0307339257,-83505.0307339257,181993.39718483502
A2,Inflazione persistente,0.00244123361202952,24.4123361202952,-146474.01672177122,146474.01672177122,181993.39718483502
A1,Disinflazione ordinata,0.00014893712866298416,1.4893712866298416,-8936.22771977905,8936.22771977905,-57804.18736968874
A2,Inflazione persistente,0.0012818389130250447,12.818389130250447,-76910.33478150268,76910.33478150268,181993.39718483502
A1,Disinflazione ordinata,0.008062155564862217,80.62155564862218,-483729.333891733,483729.333891733,-57804.18736968874
A2,Inflazione persistente,-0.0015416801717154163,-15.416801717154163,92500.81030292498,-92500.81030292498,181993.39718483502
A3,Repricing severo,0.005430440173861987,54.30440173861987,-325826.4104317192,325826.4104317192,605230.726541648
A2,Inflazione persistente,0.012712963750317094,127.12963750317094,-762777.8250190256,762777.8250190256,181993.39718483502
A1,Disinflazione ordinata,0.00179033257828317,17.9033257828317,-107419.9546969902,107419.9546969902,-57804.18736968874
A2,Inflazione persistente,-0.005785647598817737,-57.85647598817737,347138.8559290642,-347138.8559290642,181993.39718483502
A3,Repricing severo,0.00576147766413769,57.6147766413769,-345688.6598482614,345688.6598482614,605230.726541648
A2,Inflazione persistente,0.0032066451245632926,32.066451245632926,-192398.70747379755,192398.70747379755,181993.39718483502
A2,Inflazione persistente,0.011372552409223372,113.72552409223371,-682353.1445534023,682353.1445534023,181993.39718483502
A1,Disinflazione ordinata,-0.0008885063593769108,-8.885063593769107,53310.381562614646,-53310.381562614646,-57804.18736968874
A1,Disinflazione ordinata,0.0052777799636857785,52.777799636857786,-316666.7978211467,316666.7978211467,-57804.18736968874
A1,Disinflazione ordinata,0.00597395459665292,59.7395459665292,-358437.2757991752,358437.2757991752,-57804.18736968874
A2,Inflazione persistente,0.0007259043030367301,7.259043030367302,-43554.258182203805,43554.258182203805,181993.39718483502
A2,Inflazione persistente,0.006066041593007079,60.66041593007078,-363962.49558042473,363962.49558042473,181993.39718483502
A3,Repricing severo,0.010789444905840375,107.89444905840375,-647366.6943504225,647366.6943504225,605230.726541648
A2,Inflazione persistente,0.006785158519349695,67.85158519349694,-407109.51116098167,407109.51116098167,181993.39718483502
A2,Inflazione persistente,0.0027437957956459222,27.437957956459222,-164627.74773875534,164627.74773875534,181993.39718483502
A1,Disinflazione ordinata,4.981623071307912e-05,0.4981623071307912,-2988.9738427847474,2988.9738427847474,-57804.18736968874
A1,Disinflazione ordinata,0.0019193678636886054,19.193678636886055,-115162.07182131632,115162.07182131632,-57804.18736968874
A2,Inflazione persistente,0.005822133946482378,58.22133946482378,-349328.0367889427,349328.0367889427,181993.39718483502
A2,Inflazione persistente,0.010295148856765825,102.95148856765826,-617708.9314059495,617708.9314059495,181993.39718483502
A2,Inflazione persistente,0.016513107015450817,165.13107015450817,-990786.420927049,990786.420927049,181993.39718483502
A2,Inflazione persistente,0.00837217182151352,83.7217182151352,-502330.3092908112,502330.3092908112,181993.39718483502
A2,Inflazione persistente,0.0017382180725722153,17.382180725722154,-104293.08435433292,104293.08435433292,181993.39718483502
A3,Repricing severo,0.030367076535397428,303.6707653539743,-1822024.5921238456,1822024.5921238456,605230.726541648
A2,Inflazione persistente,0.007551304607731932,75.51304607731932,-453078.2764639159,453078.2764639159,181993.39718483502
A2,Inflazione persistente,0.006472645298206632,64.72645298206632,-388358.71789239795,388358.71789239795,181993.39718483502
A3,Repricing severo,0.021776430646747905,217.76430646747906,-1306585.8388048743,1306585.8388048743,605230.726541648
A1,Disinflazione ordinata,0.00793034775909842,79.3034775909842,-475820.8655459052,475820.8655459052,-57804.18736968874
A2,Inflazione persistente,-0.0006688454426086511,-6.68845442608651,40130.72655651906,-40130.72655651906,181993.39718483502
A1,Disinflazione ordinata,0.00044079138524563406,4.407913852456341,-26447.483114738043,26447.483114738043,-57804.18736968874
A2,Inflazione persistente,-0.0002944814901400289,-2.944814901400289,17668.889408401734,-17668.889408401734,181993.39718483502
A2,Inflazione persistente,-0.00801543866952395,-80.1543866952395,480926.320171437,-480926.320171437,181993.39718483502
A3,Repricing severo,0.031296795759465354,312.9679575946535,-1877807.7455679213,1877807.7455679213,605230.726541648
A2,Inflazione persistente,-0.001139115516163863,-11.391155161638629,68346.93096983178,-68346.93096983178,181993.39718483502
A2,Inflazione persistente,-0.006126756818261469,-61.26756818261469,367605.40909568814,-367605.40909568814,181993.39718483502
A1,Disinflazione ordinata,0.0014863067434528702,14.863067434528702,-89178.40460717221,89178.40460717221,-57804.18736968874
A2,Inflazione persistente,0.0006937418047068349,6.937418047068349,-41624.5082824101,41624.5082824101,181993.39718483502
A2,Inflazione persistente,-0.0026942503096386086,-26.942503096386087,161655.01857831652,-161655.01857831652,181993.39718483502
A1,Disinflazione ordinata,0.002435820061414414,24.35820061414414,-146149.20368486483,146149.20368486483,-57804.18736968874
A3,Repricing severo,0.0203334293244557,203.334293244557,-1220005.759467342,1220005.759467342,605230.726541648
A1,Disinflazione ordinata,-0.0014318674279455881,-14.31867427945588,85912.04567673529,-85912.04567673529,-57804.18736968874
A2,Inflazione persistente,0.0026864169758092885,26.864169758092885,-161185.0185485573,161185.0185485573,181993.39718483502
A2,Inflazione persistente,0.007711444529309827,77.11444529309827,-462686.6717585896,462686.6717585896,181993.39718483502
A1,Disinflazione ordinata,0.003398025492976308,33.98025492976308,-203881.52957857848,203881.52957857848,-57804.18736968874
A2,Inflazione persistente,0.000847400914048905,8.47400914048905,-50844.0548429343,50844.0548429343,181993.39718483502
A1,Disinflazione ordinata,-0.004278217935771147,-42.78217935771147,256693.07614626884,-256693.07614626884,-57804.18736968874
A3,Repricing severo,0.019789890073495645,197.89890073495644,-1187393.4044097387,1187393.4044097387,605230.726541648
A1,Disinflazione ordinata,0.0003069193909705245,3.069193909705245,-18415.163458231473,18415.163458231473,-57804.18736968874
A2,Inflazione persistente,0.004998907346106456,49.989073461064564,-299934.4407663874,299934.4407663874,181993.39718483502
A3,Repricing severo,0.008623328004515662,86.23328004515662,-517399.6802709397,517399.6802709397,605230.726541648
A2,Inflazione persistente,0.004989000429128537,49.89000429128537,-299340.02574771224,299340.02574771224,181993.39718483502
A1,Disinflazione ordinata,-0.004829755467362588,-48.297554673625875,289785.32804175525,-289785.32804175525,-57804.18736968874
A2,Inflazione persistente,0.014587077708570404,145.87077708570405,-875224.6625142243,875224.6625142243,181993.39718483502
A2,Inflazione persistente,0.004587480107779194,45.87480107779194,-275248.8064667517,275248.8064667517,181993.39718483502
A2,Inflazione persistente,0.005187071964958594,51.870719649585936,-311224.3178975156,311224.3178975156,181993.39718483502
A3,Repricing severo,0.0032663855580095866,32.66385558009586,-195983.1334805752,195983.1334805752,605230.726541648
A1,Disinflazione ordinata,-0.0017776833714819263,-17.776833714819265,106661.00228891558,-106661.00228891558,-57804.18736968874
A1,Disinflazione ordinata,-0.0002817353722553898,-2.817353722553898,16904.122335323387,-16904.122335323387,-57804.18736968874
A2,Inflazione persistente,0.008402828687148913,84.02828687148913,-504169.7212289348,504169.7212289348,181993.39718483502
A2,Inflazione persistente,0.0007595797306746374,7.595797306746373,-45574.783840478245,45574.783840478245,181993.39718483502
A3,Repricing severo,0.0009101658905187951,9.101658905187952,-54609.95343112771,54609.95343112771,605230.726541648
A1,Disinflazione ordinata,0.00267898688462348,26.7898688462348,-160739.2130774088,160739.2130774088,-57804.18736968874
A1,Disinflazione ordinata,0.00042939871784317303,4.29398717843173,-25763.923070590383,25763.923070590383,-57804.18736968874
A2,Inflazione persistente,-3.3748401051815567e-05,-0.3374840105181557,2024.904063108934,-2024.904063108934,181993.39718483502
A2,Inflazione persistente,0.0029397592831373323,29.397592831373323,-176385.55698823993,176385.55698823993,181993.39718483502
A1,Disinflazione ordinata,0.0034045050106017265,34.045050106017264,-204270.30063610358,204270.30063610358,-57804.18736968874
A3,Repricing severo,-0.0026206907329800935,-26.206907329800934,157241.44397880562,-157241.44397880562,605230.726541648
A1,Disinflazione ordinata,-0.003237868021050701,-32.378680210507014,194272.08126304208,-194272.08126304208,-57804.18736968874
A2,Inflazione persistente,0.015893789068413777,158.93789068413776,-953627.3441048266,953627.3441048266,181993.39718483502
A2,Inflazione persistente,0.0015375401240449499,15.375401240449499,-92252.40744269699,92252.40744269699,181993.39718483502
A3,Repricing severo,0.010444432293014437,104.44432293014438,-626665.9375808663,626665.9375808663,605230.726541648
A2,Inflazione persistente,0.012177712773342203,121.77712773342203,-730662.7664005322,730662.7664005322,181993.39718483502
A1,Disinflazione ordinata,-0.0033112067780706527,-33.112067780706525,198672.40668423916,-198672.40668423916,-57804.18736968874
A3,Repricing severo,0.028338481638615298,283.384816386153,-1700308.898316918,1700308.898316918,605230.726541648
A2,Inflazione persistente,0.003058323139678574,30.58323139678574,-183499.38838071446,183499.38838071446,181993.39718483502
A1,Disinflazione ordinata,-0.001564904303244821,-15.64904303244821,93894.25819468926,-93894.25819468926,-57804.18736968874
A1,Disinflazione ordinata,-0.006772062965030903,-67.72062965030904,406323.7779018542,-406323.7779018542,-57804.18736968874
A2,Inflazione persistente,-0.008034098853277879,-80.3409885327788,482045.9311966727,-482045.9311966727,181993.39718483502
A1,Disinflazione ordinata,0.00024939798356169796,2.4939798356169796,-14963.879013701877,14963.879013701877,-57804.18736968874
A1,Disinflazione ordinata,0.006037589674469659,60.37589674469659,-362255.38046817953,362255.38046817953,-57804.18736968874
A2,Inflazione persistente,0.01677776941925722,167.7776941925722,-1006666.1651554332,1006666.1651554332,181993.39718483502
A2,Inflazione persistente,0.00392775958454816,39.2775958454816,-235665.57507288962,235665.57507288962,181993.39718483502
A2,Inflazione persistente,-0.0021137234467335083,-21.137234467335084,126823.4068040105,-126823.4068040105,181993.39718483502
A1,Disinflazione ordinata,-0.0020743282519426515,-20.743282519426515,124459.69511655909,-124459.69511655909,-57804.18736968874
A1,Disinflazione ordinata,0.008931686976208126,89.31686976208125,-535901.2185724876,535901.2185724876,-57804.18736968874
A2,Inflazione persistente,0.006578205364540802,65.78205364540803,-394692.32187244814,394692.32187244814,181993.39718483502
A2,Inflazione persistente,0.009828137618561047,98.28137618561047,-589688.2571136628,589688.2571136628,181993.39718483502
A2,Inflazione persistente,0.00931815407490369,93.1815407490369,-559089.2444942214,559089.2444942214,181993.39718483502
A1,Disinflazione ordinata,0.0014348492053693866,14.348492053693866,-86090.9523221632,86090.9523221632,-57804.18736968874
A1,Disinflazione ordinata,-0.0033998740778021096,-33.998740778021094,203992.44466812658,-203992.44466812658,-57804.18736968874
A1,Disinflazione ordinata,0.006511170296990891,65.11170296990892,-390670.21781945345,390670.21781945345,-57804.18736968874
A2,Inflazione persistente,0.00188588882449857,18.8588882449857,-113153.3294699142,113153.3294699142,181993.39718483502
A1,Disinflazione ordinata,0.0022904987892424476,22.904987892424476,-137429.92735454685,137429.92735454685,-57804.18736968874
A1,Disinflazione ordinata,0.0028572874058297925,28.572874058297927,-171437.24434978756,171437.24434978756,-57804.18736968874
A3,Repricing severo,0.014973425528221212,149.73425528221213,-898405.5316932728,898405.5316932728,605230.726541648
A2,Inflazione persistente,0.0038828750699912203,38.828750699912206,-232972.50419947322,232972.50419947322,181993.39718483502
A3,Repricing severo,0.016121592951912823,161.21592951912822,-967295.5771147694,967295.5771147694,605230.726541648
A2,Inflazione persistente,0.013688115014565846,136.88115014565847,-821286.9008739508,821286.9008739508,181993.39718483502
A2,Inflazione persistente,-0.002994212643125463,-29.942126431254632,179652.7585875278,-179652.7585875278,181993.39718483502
A2,Inflazione persistente,-0.00013150517297161714,-1.3150517297161715,7890.310378297028,-7890.310378297028,181993.39718483502
A2,Inflazione persistente,0.010238160589925792,102.38160589925792,-614289.6353955475,614289.6353955475,181993.39718483502
A2,Inflazione persistente,0.011644115832873336,116.44115832873337,-698646.9499724002,698646.9499724002,181993.39718483502
A2,Inflazione persistente,0.0035314922470408325,35.31492247040833,-211889.53482244996,211889.53482244996,181993.39718483502
A3,Repricing severo,0.013882347955541916,138.82347955541917,-832940.877332515,832940.877332515,605230.726541648
A2,Inflazione persistente,0.007278666075332398,72.78666075332399,-436719.96451994387,436719.96451994387,181993.39718483502
A2,Inflazione persistente,0.0022858333073328663,22.858333073328662,-137149.99843997197,137149.99843997197,181993.39718483502
A2,Inflazione persistente,0.004962745537221134,49.627455372211344,-297764.73223326803,297764.73223326803,181993.39718483502
A1,Disinflazione ordinata,-0.003208417492948342,-32.084174929483424,192505.04957690052,-192505.04957690052,-57804.18736968874
A1,Disinflazione ordinata,-0.004708281052525859,-47.08281052525859,282496.8631515515,-282496.8631515515,-57804.18736968874
A2,Inflazione persistente,0.0056991678484227615,56.99167848422761,-341950.0709053657,341950.0709053657,181993.39718483502
A3,Repricing severo,0.009674095701529517,96.74095701529518,-580445.7420917711,580445.7420917711,605230.726541648
A2,Inflazione persistente,0.0009707316409149117,9.707316409149117,-58243.898454894705,58243.898454894705,181993.39718483502
A3,Repricing severo,0.011695630778449918,116.95630778449917,-701737.846706995,701737.846706995,605230.726541648
A2,Inflazione persistente,0.0016454894076792757,16.45489407679276,-98729.36446075655,98729.36446075655,181993.39718483502
A3,Repricing severo,0.015258627125653755,152.58627125653754,-915517.6275392253,915517.6275392253,605230.726541648
A2,Inflazione persistente,0.0014453261075579053,14.453261075579054,-86719.56645347433,86719.56645347433,181993.39718483502
A3,Repricing severo,0.007726805642808492,77.26805642808492,-463608.3385685095,463608.3385685095,605230.726541648
A3,Repricing severo,0.03175075412878148,317.5075412878148,-1905045.2477268886,1905045.2477268886,605230.726541648
A2,Inflazione persistente,0.010627169465379949,106.27169465379949,-637630.1679227969,637630.1679227969,181993.39718483502
A2,Inflazione persistente,0.006131077962632537,61.31077962632536,-367864.6777579522,367864.6777579522,181993.39718483502
A2,Inflazione persistente,-0.0004251128915222927,-4.251128915222927,25506.77349133756,-25506.77349133756,181993.39718483502
A3,Repricing severo,-0.0016992220894529193,-16.992220894529193,101953.32536717516,-101953.32536717516,605230.726541648
A2,Inflazione persistente,-0.002368442113279988,-23.68442113279988,142106.52679679927,-142106.52679679927,181993.39718483502
A2,Inflazione persistente,-0.006902580865327823,-69.02580865327823,414154.85191966937,-414154.85191966937,181993.39718483502
A1,Disinflazione ordinata,-0.006128164760330868,-61.28164760330868,367689.88561985205,-367689.88561985205,-57804.18736968874
A2,Inflazione persistente,0.012847907933560252,128.47907933560253,-770874.4760136151,770874.4760136151,181993.39718483502
A1,Disinflazione ordinata,-0.002958922673094744,-29.58922673094744,177535.36038568465,-177535.36038568465,-57804.18736968874
A2,Inflazione persistente,-0.0025122402442293726,-25.122402442293726,150734.41465376236,-150734.41465376236,181993.39718483502
A1,Disinflazione ordinata,-0.0027547204093659843,-27.547204093659843,165283.22456195907,-165283.22456195907,-57804.18736968874
A2,Inflazione persistente,0.003197732335315072,31.977323353150723,-191863.94011890434,191863.94011890434,181993.39718483502
A2,Inflazione persistente,0.007968617462474716,79.68617462474715,-478117.04774848296,478117.04774848296,181993.39718483502
A3,Repricing severo,0.017542960667976386,175.42960667976385,-1052577.640078583,1052577.640078583,605230.726541648
A3,Repricing severo,0.015384911569082477,153.84911569082476,-923094.6941449486,923094.6941449486,605230.726541648
A1,Disinflazione ordinata,-0.008258086589091908,-82.58086589091909,495485.1953455145,-495485.1953455145,-57804.18736968874
A3,Repricing severo,0.0060359558978065565,60.359558978065564,-362157.3538683934,362157.3538683934,605230.726541648
A2,Inflazione persistente,-0.0016013519865512096,-16.013519865512098,96081.11919307258,-96081.11919307258,181993.39718483502
A1,Disinflazione ordinata,0.0013445458723866668,13.445458723866668,-80672.7523432,80672.7523432,-57804.18736968874
A2,Inflazione persistente,-0.006370217615178016,-63.702176151780165,382213.05691068096,-382213.05691068096,181993.39718483502
A3,Repricing severo,-0.0009469114093305538,-9.469114093305537,56814.68455983322,-56814.68455983322,605230.726541648
A1,Disinflazione ordinata,-0.0031825060858083685,-31.825060858083685,190950.3651485021,-190950.3651485021,-57804.18736968874
A2,Inflazione persistente,0.004604290995953744,46.04290995953745,-276257.45975722466,276257.45975722466,181993.39718483502
A1,Disinflazione ordinata,-0.001920373124635437,-19.20373124635437,115222.38747812621,-115222.38747812621,-57804.18736968874
A2,Inflazione persistente,0.014160851279195173,141.60851279195174,-849651.0767517104,849651.0767517104,181993.39718483502
A2,Inflazione persistente,0.0062327894365998586,62.32789436599859,-373967.3661959915,373967.3661959915,181993.39718483502
A2,Inflazione persistente,0.009033706672754167,90.33706672754167,-542022.4003652501,542022.4003652501,181993.39718483502
